,Open,High,Low,Close,Volume,Dividends,Stock Splits,fast_ma,slow_ma,ma_signal,bollinger_high,bollinger_low,bollinger_signal,ema,ema_signal,envelope_high,envelope_low,envelope_signal,macd_line,macd_signal_line,macd_signal,rsi,rsi_signal,atr,stochastic,stochastic_signal,cci,cci_signal,ad_line,chaikin,chaikin_signal,williams_r,williams_r_signal,momentum,momentum_signal,roc,roc_signal,obv,obv_signal,adl,adl_signal,sar,sar_signal,kc_middle,kc_high,kc_low,kc_signal,donchian_high,donchian_low,donchian_signal,ma_envelope_high,ma_envelope_low,ma_envelope_signal,hma,hma_signal,wma,wma_signal,vwap,vwap_signal,ulcer,ulcer_signal,cmo,cmo_signal,ha_close,ha_open,ha_high,ha_low,ha_signal,tenkan_sen,kijun_sen,senkou_span_a,senkou_span_b,chikou_span,ichimoku_signal,trix,trix_signal,proc,proc_signal,combined_signal_1,combined_signal_2,Year,Month,Day,Weekday,pr_change_on_last_day,sentiment,model_2_sentiment
2021-11-03,21.143580878231596,21.22763236041341,21.078207899041317,21.208953857421875,7089200,0.0,0.0,21.197204303741454,21.328412590026854,-1,22.404420136536935,19.989988470945974,0,21.202074180122402,1,22.257064518928527,20.137344088554382,0,-0.020659541455827934,0.010763991227248998,-1,52.680315247556436,0,0.3735479717347148,29.17754196453796,0,-4.370632934715074,0,5316857.745034843,2364419.671358645,1,-70.82245803546205,0,0.1840667724609375,1,0.8754709203294609,1,1635418300.0,1,1449085440.517165,1,21.208019943237304,1,21.197204303741454,21.944300247210883,20.450108360272026,0,22.478393126632266,20.117606344237718,0,21.72713441133499,20.66727419614792,0,21.511634707450867,-1,21.259665489196777,-1,5.093871237228725,1,1.0757667008436953,-1,5.360630495112863,0,21.16459374877705,21.073537045433046,21.22763236041341,21.073537045433046,1,21.091507366785464,21.297999735434992,21.311886679671368,20.663826275536472,21.6572265625,-1,21.2147041353506,1,-0.036635171358618525,-1,0,0,2021,11,3,2,0.0022065560726798328,0,1
2021-11-04,21.30234459109945,21.339701597082517,21.18093788421466,21.208953857421875,4077600,0.0,0.0,21.2036301612854,21.308578605651856,-1,22.40959650151351,19.99766382105729,0,21.202729387484258,1,22.26381166934967,20.143448653221128,0,-0.017238048978306608,0.005163583186137877,-1,42.24746920058467,0,0.3392595632703177,29.17754196453796,0,6.132668885407294,0,-2638506.263954398,146507.59838146082,1,-70.82245803546205,0,-0.43621826171875,-1,-2.015314358868074,-1,1635418300.0,-1,1446446934.2532105,-1,21.208953857421875,-1,21.2036301612854,21.882149287826035,20.525111034744764,0,22.478393126632266,20.117606344237718,0,21.733720915317534,20.673539407253266,0,21.3031932592392,-1,21.2607844943092,-1,5.09486867985625,1,1.1236218555845239,-1,-15.505061598830666,0,21.257984482454624,21.176267367826735,21.339701597082517,21.176267367826735,1,21.059529819822046,21.297999735434992,21.297999733030913,20.663826275536472,21.115564346313477,-1,21.215530768377704,1,-0.05413631202647697,-1,-1,0,2021,11,4,3,0.0,1,0
2021-11-05,21.405073310422832,21.405073310422832,21.20895260317007,21.283666610717773,4723100,0.0,0.0,21.252675151824953,21.29616397857666,-1,22.381710900719053,20.123639402930852,0,21.21043769445888,1,22.315308909416203,20.190041394233702,0,-0.00840095576030464,0.002450675396849374,-1,35.46679918760222,0,0.3261552294516079,33.345792438074895,0,10.070417901419415,0,-1124482.2508424353,-292404.0271537137,-1,-66.6542075619251,0,-0.7318286895751953,-1,-3.324152736938226,-1,1640141400.0,1,1445322452.0023682,-1,21.282172355651856,1,21.252675151824953,21.90498561072817,20.600364692921737,0,22.478393126632266,20.191667628826522,0,21.783992030620574,20.721358273029328,0,21.13905603885651,1,21.268407013302756,1,5.096029223228747,1,1.1641394741151485,-1,-29.066401624795557,0,21.325691458683377,21.255649224260665,21.405073310422832,21.20895260317007,1,21.059529819822046,21.297999735434992,21.297999733030913,20.774920974908472,21.377056121826172,-1,21.216033170366273,1,-0.047264066014454494,-1,-1,0,2021,11,5,4,0.0035226986582250763,1,0
2021-11-08,21.675905885404116,21.91872108203187,21.675905885404116,21.890705108642578,6848800,0.0,0.0,21.33716411590576,21.29459400177002,1,22.384774536001025,20.289553695810497,0,21.275225067238278,1,22.40402232170105,20.270305910110473,0,0.04704315364107714,0.011369171045694928,1,40.208936660635146,0,0.3384521326640935,70.48936971927344,0,92.68521580732066,0,5268373.39397723,1588713.833674855,1,-29.510630280726563,0,-0.5321388244628906,-1,-2.3731995194295217,-1,1646990200.0,1,1450590825.3963454,1,21.878564338684082,1,21.33716411590576,22.014068381233947,20.660259850577575,0,22.478393126632266,20.237960816020276,0,21.870593218803403,20.803735013008115,-1,21.05118706226349,1,21.329171771094913,1,5.097774887005549,1,1.1703030070226295,-1,-19.582126678729704,0,21.79030949037067,21.344369960570305,21.91872108203187,21.344369960570305,1,21.302344727338063,21.297999735434992,21.29337031719721,20.867503094347924,21.72260093688965,1,21.217614493933574,1,0.010047376247561465,1,0,0,2021,11,8,0,0.028521330888500174,0,0
2021-11-09,21.787976023038944,21.834670501470487,21.54516081637853,21.759958267211914,5532100,0.0,0.0,21.412338256835938,21.290594215393067,1,22.34263644704447,20.482040066627405,0,21.321390133902433,1,22.482955169677734,20.34172134399414,0,0.07951621891388783,0.024998580619333508,1,39.51923388679521,0,0.3380052006820825,87.12127634269628,-1,61.13010060666624,0,2676820.3846698827,1389248.4707183084,1,-12.878723657303723,-1,-0.5795650482177734,-1,-2.594348321736452,-1,1641458100.0,-1,1453267645.7810152,1,21.762573204040525,-1,21.412338256835938,22.088348658200104,20.73632785547177,0,22.478393126632266,20.580504144265365,0,21.947646713256834,20.877029800415038,0,21.034846830368043,1,21.369437880743117,1,5.099173700972147,1,1.1706127884470576,-1,-20.961532226409577,0,21.73194140202497,21.78330549702335,21.834670501470487,21.54516081637853,-1,21.302344727338063,21.297999735434992,21.279482459430888,21.038775442272534,22.51641845703125,1,21.220909928353027,1,0.021468185277927727,1,0,0,2021,11,9,1,-0.005972710370989565,0,0
2021-11-10,21.610533466029942,21.675906447339845,21.43309302569739,21.44243049621582,6060200,0.0,0.0,21.435992813110353,21.278392333984375,1,22.342620654355844,20.52936497186486,0,21.33291778745609,1,22.507792453765873,20.364193172454833,0,0.07872206075570176,0.03574327664660716,1,45.22904590392246,0,0.3084499816230978,61.36365532283817,0,19.638277824713818,0,-5594106.005252672,-1450304.7082591197,-1,-38.63634467716183,0,-0.23051834106445312,-1,-1.0636224114917476,-1,1635397900.0,-1,1447673539.7757626,-1,21.44878105163574,-1,21.435992813110353,22.052892776356547,20.81909284986416,0,22.478393126632266,20.580504144265365,0,21.97189263343811,20.900092992782593,0,21.056544280052186,1,21.372303808303105,1,5.100676578710801,1,1.1595346258633499,1,-9.541908192155073,0,21.54049085882075,21.77396714512543,21.77396714512543,21.43309302569739,-1,21.302344727338063,21.297999735434992,21.279482459430888,21.066550144681113,22.451045989990234,1,21.22564473978991,1,0.010074410492402345,1,0,0,2021,11,10,2,-0.014592296873774169,1,1
2021-11-11,21.50780314633294,21.741279074525213,21.50780314633294,21.666566848754883,3639400,0.0,0.0,21.46807680130005,21.275672492980956,1,22.35872358251375,20.57743002008635,0,21.364693888532166,1,22.541480641365055,20.394672961235045,0,0.09508256256359715,0.04761113383000516,1,58.017412349994956,0,0.30202232541157314,79.54543264380675,0,37.12898580618476,0,1310186.221313428,-283273.9631825702,-1,-20.454567356193245,0,0.3639373779296875,1,1.7084152847333438,1,1639037300.0,1,1448983725.997076,1,21.6620841217041,1,21.46807680130005,22.072121452123195,20.864032150476906,0,22.478393126632266,20.685968372644258,0,22.00477872133255,20.931374881267548,0,21.11331512928009,1,21.394263240269254,1,5.101591362959458,1,1.1218175685055678,1,16.034824699989915,0,21.605863053986496,21.52648198112288,21.741279074525213,21.50780314633294,1,21.40974355168649,21.297999735434992,21.279482459430888,21.14987027678029,22.124177932739258,1,21.232001548442284,1,0.022476898113531586,1,1,0,2021,11,11,3,0.010452935947658393,1,0
2021-11-12,22.030788242836334,22.13351821899414,21.974754520059317,22.13351821899414,5304700,0.0,0.0,21.492494106292725,21.279514236450197,1,22.42917030775468,20.555817904830768,0,21.43791525333807,1,22.56711881160736,20.417869400978088,0,0.14406673952546356,0.06690225496909685,1,66.99406710574765,0,0.31685994417397445,100.00000000000001,-1,108.44003665531937,-1,5304700.0,1490881.5405837973,1,-0.0,-1,0.9049530029296875,1,4.262902338048148,1,1644342000.0,1,1454288425.997076,1,22.124179191589356,1,21.492494106292725,22.126213994640672,20.858774217944777,-1,22.478393126632266,20.685968372644258,0,22.02980645895004,20.955181753635404,-1,21.218303966522214,1,21.457638613382976,1,5.102962130348605,1,1.0754515179393023,1,33.988134211495286,0,22.068144800220985,21.58718499754391,22.13351821899414,21.58718499754391,1,21.549828720521816,21.297999735434992,21.14755609643342,21.14987027678029,22.6191463470459,1,21.240932599135895,1,0.05099781202468052,1,1,0,2021,11,12,4,0.021551700991617517,0,0
2021-11-15,22.22690946734617,22.282944977212036,22.040129778300308,22.068145751953125,3667100,0.0,0.0,21.49512662887573,21.275938301086427,1,22.438265500165308,20.551987757586154,0,21.49793720558712,1,22.569882960319518,20.420370297431944,0,0.17558797208746668,0.08863939839277082,1,66.31949196713813,0,0.31352462661793645,86.54963230866827,-1,112.27761822953744,-1,-2820881.3329420653,-504274.4993191454,-1,-13.450367691331747,-1,0.8778705596923828,1,4.142799240346839,1,1640674900.0,-1,1451467544.664134,-1,22.069453201293946,-1,21.49512662887573,22.122175882111605,20.868077375639857,0,22.478393126632266,20.685968372644258,0,22.03250479459762,20.957748463153838,-1,21.367110466957094,1,21.512462579636345,1,5.103905965848543,1,1.0239067829596447,1,32.63898393427626,0,22.15453249370291,22.08215323091524,22.282944977212036,22.040129778300308,1,21.68057643812668,21.335030377729396,20.95545390298493,21.228563627652772,22.908658981323242,1,21.252820085489077,1,0.047429177612406996,1,1,0,2021,11,15,0,-0.0029535506463186367,1,0
2021-11-16,22.18021392148566,22.49774133696933,22.133519446794544,22.441707611083984,8389100,0.0,0.0,21.496069812774657,21.290943183898925,1,22.443144565278804,20.54899506027051,0,21.58782010134873,1,22.57087330341339,20.421266322135924,0,0.22808289836058293,0.11652809838633325,1,73.56694526651273,-1,0.3175269601069685,96.90724351291887,-1,152.32074056582042,-1,5807857.397589847,1470876.216737,1,-3.0927564870811333,-1,1.3821792602539062,1,6.563201403318354,1,1649064000.0,1,1457275402.061724,1,22.434236373901367,1,21.496069812774657,22.131123732988595,20.86101589256072,-1,22.49774133696933,20.685968372644258,0,22.03347155809402,20.95866806745529,-1,21.566422176361087,1,21.602613149370466,1,5.106112289000082,1,0.9568834092957301,1,47.133890533025465,0,22.31329557908338,22.14752760964965,22.49774133696933,22.133519446794544,1,21.839339610591995,21.3678510764948,20.95545390298493,21.23319293889446,23.09543800354004,1,21.26849940828183,1,0.07854573694630645,1,0,0,2021,11,16,1,0.016927650529850125,0,0
2021-11-17,22.301617671466058,22.423026139635162,22.16153248466153,22.17087173461914,5177900,0.0,0.0,21.48763723373413,21.3049751663208,1,22.405648464286315,20.569626003181945,0,21.643348828326864,1,22.562019095420837,20.413255372047423,0,0.24500702539947028,0.14222388378896067,1,67.2514406855573,0,0.32219679620783864,81.95857821115264,-1,134.11268245132763,-1,-4808042.44180892,-1232609.9134793666,-1,-18.041421788847373,-1,1.1020050048828125,1,5.230490177848327,1,1643886100.0,-1,1452467359.619915,-1,22.176288452148437,-1,21.48763723373413,22.13203082614981,20.843243641318452,-1,22.49774133696933,20.685968372644258,0,22.02482816457748,20.950446302890775,-1,21.79407391548157,1,21.66687999906994,1,5.107452519324596,1,0.8887736265910394,1,34.502881371114626,0,22.264262007595473,22.310960766284822,22.423026139635162,22.16153248466153,-1,21.8533469700697,21.539122740617348,20.95313948217558,21.23319293889446,23.655780792236328,1,21.287807690300497,1,0.05651963518197637,1,1,0,2021,11,17,2,-0.012068416591038633,0,1
2021-11-18,22.15219548482939,22.17087398664189,21.97475506145059,22.086822509765625,6453500,0.0,0.0,21.5083309173584,21.322140312194826,1,22.461900938082188,20.554760896634612,0,21.68558441703532,1,22.58374746322632,20.43291437149048,0,0.2487697847675605,0.16353306398468065,1,71.20738277100511,-1,0.30885540821492646,74.26893057253942,0,94.59229605664949,0,921895.0772024653,-403364.1276570424,-1,-25.73106942746058,0,1.2794456481933594,1,6.149000216150652,1,1637432600.0,-1,1453389254.6971176,1,22.088503494262692,-1,21.5083309173584,22.126041733788252,20.890620100928547,0,22.49774133696933,20.685968372644258,0,22.04603919029236,20.970622644424438,-1,22.000242924690248,1,21.723945263453892,1,5.10911440057449,1,0.782626959415838,1,42.414765542010215,0,22.096161760671876,22.2362447030426,22.2362447030426,21.97475506145059,-1,21.965417181333358,21.539122740617348,20.89064830754896,21.23319293889446,23.627763748168945,1,21.310278014564364,1,0.04368930551256868,1,0,0,2021,11,18,3,-0.0037909751975280237,0,1
2021-11-19,22.114836067867454,22.13351456613712,21.974750893404234,22.030784606933594,3084000,0.0,0.0,21.544738674163817,21.337073783874512,1,22.5205826277745,20.568894720553136,0,21.71846062559706,1,22.62197560787201,20.467501740455624,0,0.24441257225432977,0.1797089656386105,1,68.06439286631925,0,0.2935127158862354,69.5118774329861,0,79.23522016575465,0,-907079.1773721628,-609404.102852833,-1,-30.48812256701391,0,1.0459671020507812,1,4.984399324928141,1,1634348600.0,-1,1452482175.5197453,-1,22.031905364990234,-1,21.544738674163817,22.131764105936288,20.957713242391346,0,22.49774133696933,20.685968372644258,0,22.08335714101791,21.00612020730972,0,22.1811576128006,-1,21.773702757699148,1,5.109905844927494,1,0.6905488041889937,1,36.1287857326385,0,22.0634715335856,22.11950899729751,22.13351456613712,21.974750893404234,-1,21.965417181333358,21.591854854806794,20.89064830754896,21.23319293889446,23.70247459411621,1,21.335308377790476,1,0.038749235584013816,1,1,0,2021,11,19,4,-0.0025371645381427888,0,1
2021-11-22,21.90937825904112,22.00276897810209,21.25564678817393,21.264986038208008,12581200,0.0,0.0,21.546559715270995,21.337246704101563,1,22.52005248403244,20.57306694650955,0,21.67527256965525,-1,22.623887701034544,20.469231729507445,0,0.17712412879429706,0.17919199826974783,-1,51.47450719718519,0,0.33286994015487614,13.157713244100611,1,-9.166450213935837,0,-12266662.501013292,-4252705.6863321215,-1,-86.8422867558994,1,0.10272789001464844,1,0.48542971782724614,1,1621767400.0,-1,1440215513.018732,-1,21.280302009582517,-1,21.546559715270995,22.212299595580745,20.880819834961244,0,22.49774133696933,20.685968372644258,0,22.085223708152768,21.007895722389218,0,22.266594409942627,-1,21.74705964951288,-1,5.11298769222772,1,0.6798951732481119,1,2.949014394370377,0,21.608195015881286,22.072810337400526,22.072810337400526,21.25564678817393,-1,21.87669406257163,21.591854854806794,20.983227642512826,21.23319293889446,23.730493545532227,1,21.360840895378878,1,0.002641911579553221,1,0,0,2021,11,22,0,-0.034760385632592095,1,1
2021-11-23,21.38639537301614,21.657228313685092,21.22763166534676,21.377056121826172,8496200,0.0,0.0,21.55589876174927,21.338735237121583,1,22.51852316382803,20.59327435967051,0,21.64687100319534,-1,22.633693699836734,20.478103823661804,0,0.1313268178957827,0.16961896219495481,-1,52.368411717852275,0,0.3528822392238933,14.893508761785535,1,-25.676231958704093,0,-2585818.380166944,-2276269.051455982,-1,-85.10649123821446,1,0.16810226440429688,1,0.7926004532537142,1,1630263600.0,1,1437629694.638565,-1,21.374814720153807,1,21.55589876174927,22.261663240197056,20.850134283301482,0,22.49774133696933,20.685968372644258,0,22.094796230792998,21.017001292705537,0,22.28034729957581,-1,21.730916450137183,-1,5.115082662704248,1,0.6617918279846055,1,4.736823435704558,0,21.41207786846854,21.587182148624564,21.657228313685092,21.22763166534676,-1,21.862686501158045,21.591854854806794,21.07349388839407,21.23319293889446,23.637102127075195,1,21.38564438715823,1,0.004387848805213405,1,0,0,2021,11,23,1,0.005270169630810173,0,1
2021-11-24,20.87274915768862,21.13424106753074,20.826052901445355,21.115564346313477,3992100,0.0,0.0,21.558700561523438,21.328328170776366,1,22.515550775117326,20.60185034792955,0,21.59627036920659,-1,22.63663558959961,20.480765533447265,0,0.07308938916920482,0.15031304758980482,-1,48.774522440933644,0,0.3808993469033905,17.318504974724984,1,-89.21456236754723,0,3508244.0510938694,678226.6228905141,1,-82.68149502527503,1,-0.09338951110839844,-1,-0.4403305874312025,-1,1626271500.0,-1,1441137938.6896589,1,21.12079418182373,-1,21.558700561523438,22.32049925533022,20.796901867716656,0,22.49774133696933,20.685968372644258,0,22.097668075561522,21.01973304748535,0,22.238336420059206,-1,21.6889798391433,-1,5.1160510122904395,1,0.6770041555619423,-1,-2.4509551181327027,0,20.98715186824455,21.381725747421157,21.381725747421157,20.826052901445355,-1,21.661897119207342,21.591854854806794,21.297999735434992,21.297999735434992,23.590408325195312,-1,21.408366213483497,1,-0.03540958404410059,-1,0,0,2021,11,24,2,-0.012232356692262636,0,1
2021-11-26,20.83539039342884,21.012832589610586,20.676626698167254,20.732662200927734,3527600,0.0,0.0,21.541890335083007,21.315447578430177,1,22.545638215947253,20.53814245421876,0,21.514021972227653,-1,22.61898485183716,20.464795818328856,0,-0.003916053928477936,0.11946722728614828,-1,43.31065150551733,0,0.39824341411006614,3.076989310093074,1,-119.10751005199475,1,-2351708.413512514,-39303.35115072434,-1,-96.92301068990693,1,-0.5510044097900391,-1,-2.5888603682251388,-1,1622743900.0,-1,1438786230.2761464,-1,20.74032024383545,-1,21.541890335083007,22.33837716330314,20.745403506862875,1,22.49774133696933,20.676626698167254,0,22.08043759346008,21.00334307670593,1,22.12557890415192,-1,21.610309519086567,-1,5.116886116378419,1,0.7578067985597688,-1,-13.378696988965359,0,20.814377970533602,20.994156752001047,21.012832589610586,20.676626698167254,-1,21.58718401756829,21.58718401756829,21.297999735434992,21.297999735434992,23.45032501220703,-1,21.427397423710197,1,-0.04721038770704436,-1,0,0,2021,11,26,4,-0.01813364488421032,1,1
2021-11-29,20.975476492691804,21.15291869652874,20.84473054316983,21.124902725219727,9943000,0.0,0.0,21.55776662826538,21.314855651855467,1,22.521858683262852,20.593674573267908,0,21.476962996322136,-1,22.63565495967865,20.47987829685211,0,-0.032913484002477844,0.08899108502842305,-1,40.191383585571714,0,0.38290070155913114,24.61547546217886,0,-86.25406242695404,0,8135254.96055253,3007495.7649577125,1,-75.38452453782114,0,-0.7658023834228516,-1,-3.4982992992788904,-1,1632686900.0,1,1446921485.2366989,1,21.117057914733888,1,21.55776662826538,22.323568031383644,20.791965225147116,0,22.49774133696933,20.676626698167254,0,22.09671079397201,21.018822462558745,0,21.99016275405884,-1,21.5705964133853,-1,5.119298597861223,1,0.8268845721786976,-1,-19.61723282885656,0,21.024507114402525,20.784026297178286,21.15291869652874,20.784026297178286,1,21.58718401756829,21.58718401756829,21.316515056582194,21.297999735434992,22.693859100341797,-1,21.44254765220783,1,-0.014808385227231182,-1,0,0,2021,11,29,0,0.018918965663485388,0,1
2021-11-30,21.19961462223627,21.554497243129273,21.031511671868024,21.08754539489746,8744700,0.0,0.0,21.562903022766115,21.315183029174804,1,22.515164457377075,20.610641588155154,0,21.439875605710263,-1,22.641048173904423,20.484757871627806,0,-0.05823725774424915,0.05954541647388861,-1,41.17645586551014,0,0.39557507863035973,22.564131218038405,0,-58.98413393881682,0,-6870850.606435206,-794165.0738538168,-1,-77.43586878196159,0,-0.6724128723144531,-1,-3.090138611743803,-1,1623942200.0,-1,1440050634.6302636,-1,21.088292541503908,-1,21.562903022766115,22.354053180026835,20.771752865505395,0,22.49774133696933,20.676626698167254,0,22.101975598335265,21.02383044719696,0,21.825912356376648,-1,21.525813438778833,-1,5.121414782782877,1,0.9019421073876072,-1,-17.64708826897971,0,21.218292233032756,21.050189608955765,21.554497243129273,21.031511671868024,1,21.54982641890121,21.58718401756829,21.328088353380632,21.297999735434992,22.51641845703125,-1,21.453753575984113,1,-0.02672419021893617,-1,0,0,2021,11,30,1,-0.0017684024777859797,0,1
2021-12-01,21.33969891018145,21.35837741082116,20.947459303146946,20.956798553466797,6696100,0.0,0.0,21.552630043029787,21.3062296295166,1,22.527260269180864,20.57799981687871,0,21.39386826740136,-1,22.630261545181277,20.474998540878296,0,-0.08784409622878186,0.030067513933354523,-1,43.298952249859845,0,0.4015788547846232,15.38463583400981,1,-81.74287420730394,0,-6391725.221187216,-2124744.151347462,-1,-84.61536416599019,1,-0.48563194274902344,-1,-2.2648176140047567,-1,1617246100.0,-1,1433658909.4090765,-1,20.959413490295407,-1,21.552630043029787,22.35578775259903,20.74947233346054,0,22.49774133696933,20.676626698167254,0,22.091445794105528,21.01381429195404,1,21.60702850818634,-1,21.46808920360747,-1,5.1230215683385785,1,0.9780811641879791,-1,-13.402095500280295,0,21.15058354440409,21.143580008566865,21.35837741082116,20.947459303146946,1,21.423750342404574,21.58718401756829,21.413724185441904,21.297999735434992,22.6004695892334,-1,21.460865003930284,1,-0.053164601031097165,-1,0,0,2021,12,1,2,-0.006200192529866477,1,1
2021-12-02,21.423753218499996,21.956078088257723,21.321023232658998,21.890705108642578,9337500,0.0,0.0,21.58671760559082,21.31317699432373,1,22.558421108150586,20.615014103031054,0,21.441186061805283,1,22.66605348587036,20.50738172531128,0,-0.035539596665842055,0.01694609181351521,-1,52.58621714161966,0,0.45160963739044696,66.66677564428021,0,21.122652673966932,0,7415082.773283694,1917161.8744047415,1,-33.33322435571979,0,0.2241382598876953,1,1.0344890422756383,1,1626583600.0,1,1441073992.1823602,1,21.872026977539065,1,21.58671760559082,22.489936880371715,20.683498330809925,0,22.49774133696933,20.676626698167254,0,22.12638554573059,21.04704966545105,0,21.408107113838195,1,21.500286828903924,1,5.125393759225332,1,0.987289380450389,-1,5.172434283239338,0,21.647889912014826,21.148248731824125,21.956078088257723,21.148248731824125,1,21.40507063215219,21.58718401756829,21.413724185441904,21.297999735434992,23.13279914855957,1,21.46576740183772,1,-0.008040577822214293,-1,0,0,2021,12,2,3,0.04456341710748979,0,0
2021-12-03,21.591856218068962,21.610532939931296,21.199616558478294,21.367717742919922,6754900,0.0,0.0,21.594655799865723,21.301147270202637,1,22.555902988849656,20.63340861088179,0,21.4341890790543,-1,22.67438858985901,20.514923009872437,0,-0.03587506810106689,0.006381859830598791,-1,41.2766242208711,0,0.4676194359565203,37.94879410816582,0,-38.256569151967085,0,-1228195.5801392188,646247.4202683761,1,-62.05120589183417,0,-0.7658004760742188,-1,-3.45991300839393,-1,1619828700.0,-1,1439845796.602221,-1,21.378177490234375,-1,21.594655799865723,22.529894671778763,20.659416927952684,0,22.49774133696933,20.676626698167254,0,22.134522194862363,21.05478940486908,0,21.225645780563354,1,21.479429699125745,-1,5.127055903037678,1,1.0281682299611647,-1,-17.44675155825781,0,21.44243086484962,21.657229163571287,21.657229163571287,21.199616558478294,-1,21.339697838134672,21.58718401756829,21.529449340190453,21.297999735434992,23.36627197265625,-1,21.468787769049513,1,-0.047856869306755326,-1,0,0,2021,12,3,4,-0.02389084148395826,0,1
2021-12-06,20.882087890058756,20.891427141075347,20.443151998678953,20.77935791015625,6857200,0.0,0.0,21.569440364837646,21.278276138305664,1,22.589684067611884,20.54919666206341,0,21.371824205825913,-1,22.64791238307953,20.490968346595764,0,-0.08266375667560766,-0.0114272634706425,-1,36.8821549658239,0,0.5163159034800374,16.363655023979323,1,-143.55821285222075,1,3428586.376008813,1549281.455053475,1,-83.63634497602067,1,-1.288787841796875,-1,-5.840036839899935,-1,1612971500.0,-1,1443274382.9782298,1,20.791125106811524,-1,21.569440364837646,22.602072171797722,20.53680855787757,0,22.49774133696933,20.443151998678953,0,22.108676373958584,21.030204355716705,1,21.03723108768463,-1,21.401782281058175,-1,5.128681756594949,1,1.1199155483513714,-1,-26.235690068352202,0,20.749006234992326,21.479786980494442,21.479786980494442,20.443151998678953,-1,21.199615043468338,21.47044666782414,21.517136775838317,21.297999735434992,24.048019409179688,-1,21.469070998632095,1,-0.06276315343478733,-1,0,0,2021,12,6,0,-0.02753498711665736,1,1
2021-12-07,21.078205516097793,21.545157350415526,21.022171794738032,21.535818099975586,8397300,0.0,0.0,21.551696014404296,21.284976692199706,1,22.56069593027995,20.54269609852864,0,21.387442671935403,1,22.629280815124513,20.47411121368408,0,-0.05803512139456757,-0.020748835055427517,-1,41.44619705910851,0,0.5403304645688282,55.188664708197756,0,-31.204995448282006,0,8097389.278306314,3263388.8968280866,1,-44.811335291802244,0,-0.9058895111083984,-1,-4.0366336056396115,-1,1621368800.0,1,1451371772.256536,1,21.5206888961792,1,21.551696014404296,22.632356943541954,20.47103508526664,0,22.49774133696933,20.443151998678953,0,22.0904884147644,21.012903614044188,0,20.938471293449403,1,21.39858016059512,1,5.130768521894774,1,1.1327036182458743,-1,-17.107605881782977,0,21.295338190306733,20.830722900107503,21.545157350415526,20.830722900107503,1,21.199615043468338,21.47044666782414,21.440090242536627,21.297999735434992,23.907936096191406,1,21.467638755253166,-1,-0.02494720141597616,-1,0,0,2021,12,7,1,0.0364044063868596,1,1
2021-12-08,21.66656841512775,21.965417339814184,21.591856183956143,21.890705108642578,5193700,0.0,0.0,21.55823335647583,21.313772888183593,1,22.574582157650195,20.54188455530147,0,21.435372427812275,1,22.636145024299623,20.48032168865204,0,-0.009767738401578185,-0.01855261572465765,1,47.395879870935715,0,0.5510036155271243,83.78391431310982,-1,41.75137263155482,0,3116220.000000059,2083025.4529267931,1,-16.216085686890167,-1,-0.2801666259765625,-1,-1.2636698697737303,-1,1626562500.0,1,1454487992.256536,1,21.88360736846924,1,21.55823335647583,22.66024058753008,20.456226125421583,0,22.49774133696933,20.443151998678953,0,22.097189190387727,21.019277522563936,0,20.886289834976196,1,21.430866740998766,1,5.1320868278666145,1,1.1316029963243959,1,-5.208240258128568,0,21.778636761885164,21.30701180803669,21.965417339814184,21.30701180803669,1,21.20428466924657,21.47044666782414,21.41926008899221,21.297999735434992,24.468278884887695,1,21.4659451221905,-1,-0.006358352677413468,-1,0,0,2021,12,8,2,0.016478919306408546,0,1
2021-12-09,21.69458214944962,21.890702849333813,21.685242898857048,21.713260650634766,4480800,0.0,0.0,21.571774864196776,21.33179901123047,1,22.588843812611877,20.554705915781675,0,21.46183797284299,1,22.650363607406614,20.493186120986937,0,0.014004787104010319,-0.01204113515892406,1,46.587036545234916,0,0.5516709929981408,75.13823817488468,0,30.48463642727967,0,-3258742.446941316,-617613.5938711545,-1,-24.861761825115327,0,-0.3735618591308594,-1,-1.6913336400728989,-1,1622081700.0,-1,1451229249.8095946,-1,21.71680953979492,-1,21.571774864196776,22.675116850193056,20.468432878200495,0,22.49774133696933,20.443151998678953,0,22.111069235801693,21.032480492591855,0,20.89854760169983,1,21.445631245204382,1,5.133211972489691,1,1.1308098490446958,1,-6.825926909530173,0,21.74594713706881,21.778636761885164,21.890702849333813,21.685242898857048,-1,21.20428466924657,21.47044666782414,21.273446535418707,21.297999735434992,23.823884963989258,1,21.46463218989796,-1,0.021080409440256267,1,0,0,2021,12,9,3,-0.008105927019123604,0,1
